cnt,en,extension,file,gen,id,length
France,Great Tit,.mp3,https://xeno-canto.org/535694/download,Parus,535694,0:35
France,Great Tit,.mp3,https://xeno-canto.org/533705/download,Parus,533705,0:59
France,Great Tit,.mp3,https://xeno-canto.org/533700/download,Parus,533700,1:30
France,Great Tit,.mp3,https://xeno-canto.org/533324/download,Parus,533324,0:48
France,Great Tit,.mp3,https://xeno-canto.org/533323/download,Parus,533323,0:23
France,Great Tit,.mp3,https://xeno-canto.org/533211/download,Parus,533211,0:30
France,Great Tit,.mp3,https://xeno-canto.org/533210/download,Parus,533210,1:00
France,Great Tit,.mp3,https://xeno-canto.org/531168/download,Parus,531168,0:15
France,Great Tit,.mp3,https://xeno-canto.org/529769/download,Parus,529769,0:25
France,Great Tit,.mp3,https://xeno-canto.org/529767/download,Parus,529767,0:29
France,Great Tit,.mp3,https://xeno-canto.org/528730/download,Parus,528730,0:51
France,Great Tit,.mp3,https://xeno-canto.org/528433/download,Parus,528433,0:59
France,Great Tit,.mp3,https://xeno-canto.org/528252/download,Parus,528252,1:08
France,Great Tit,.mp3,https://xeno-canto.org/527981/download,Parus,527981,0:16
France,Great Tit,.mp3,https://xeno-canto.org/527130/download,Parus,527130,0:23
France,Great Tit,.mp3,https://xeno-canto.org/522613/download,Parus,522613,0:56
France,Great Tit,.mp3,https://xeno-canto.org/520711/download,Parus,520711,0:30
France,Great Tit,.mp3,https://xeno-canto.org/519544/download,Parus,519544,1:31
France,Great Tit,.mp3,https://xeno-canto.org/516976/download,Parus,516976,1:54
France,Great Tit,.mp3,https://xeno-canto.org/516950/download,Parus,516950,0:22
France,Great Tit,.mp3,https://xeno-canto.org/516949/download,Parus,516949,0:51
France,Great Tit,.mp3,https://xeno-canto.org/516323/download,Parus,516323,0:36
France,Great Tit,.mp3,https://xeno-canto.org/514004/download,Parus,514004,0:05
France,Great Tit,.mp3,https://xeno-canto.org/512870/download,Parus,512870,0:15
France,Great Tit,.mp3,https://xeno-canto.org/509459/download,Parus,509459,0:13
France,Great Tit,.mp3,https://xeno-canto.org/508112/download,Parus,508112,2:05
France,Great Tit,.mp3,https://xeno-canto.org/505777/download,Parus,505777,0:55
France,Great Tit,.mp3,https://xeno-canto.org/503961/download,Parus,503961,0:41
France,Great Tit,.mp3,https://xeno-canto.org/502428/download,Parus,502428,0:23
France,Great Tit,.mp3,https://xeno-canto.org/502427/download,Parus,502427,0:05
France,Great Tit,.mp3,https://xeno-canto.org/502366/download,Parus,502366,0:07
France,Great Tit,.mp3,https://xeno-canto.org/502365/download,Parus,502365,0:24
France,Great Tit,.mp3,https://xeno-canto.org/478194/download,Parus,478194,1:00
France,Great Tit,.mp3,https://xeno-canto.org/471713/download,Parus,471713,2:19
France,Great Tit,.mp3,https://xeno-canto.org/467945/download,Parus,467945,1:09
France,Great Tit,.mp3,https://xeno-canto.org/467944/download,Parus,467944,0:33
France,Great Tit,.mp3,https://xeno-canto.org/448892/download,Parus,448892,1:09
France,Great Tit,.mp3,https://xeno-canto.org/448433/download,Parus,448433,0:45
France,Great Tit,.mp3,https://xeno-canto.org/447474/download,Parus,447474,0:15
France,Great Tit,.mp3,https://xeno-canto.org/439558/download,Parus,439558,0:34
France,Great Tit,.mp3,https://xeno-canto.org/438741/download,Parus,438741,2:11
France,Great Tit,.mp3,https://xeno-canto.org/438244/download,Parus,438244,0:36
France,Great Tit,.mp3,https://xeno-canto.org/438243/download,Parus,438243,1:08
France,Great Tit,.mp3,https://xeno-canto.org/437710/download,Parus,437710,1:37
France,Great Tit,.mp3,https://xeno-canto.org/437705/download,Parus,437705,2:20
France,Great Tit,.mp3,https://xeno-canto.org/437554/download,Parus,437554,0:17
France,Great Tit,.mp3,https://xeno-canto.org/436194/download,Parus,436194,0:11
France,Great Tit,.mp3,https://xeno-canto.org/418483/download,Parus,418483,1:17
France,Great Tit,.mp3,https://xeno-canto.org/409779/download,Parus,409779,0:18
France,Great Tit,.mp3,https://xeno-canto.org/405784/download,Parus,405784,0:43
France,Great Tit,.mp3,https://xeno-canto.org/402795/download,Parus,402795,0:37
France,Great Tit,.mp3,https://xeno-canto.org/402794/download,Parus,402794,0:48
France,Great Tit,.mp3,https://xeno-canto.org/402367/download,Parus,402367,0:58
France,Great Tit,.mp3,https://xeno-canto.org/387516/download,Parus,387516,2:52
France,Great Tit,.mp3,https://xeno-canto.org/386240/download,Parus,386240,1:25
France,Great Tit,.mp3,https://xeno-canto.org/385885/download,Parus,385885,0:28
France,Great Tit,.mp3,https://xeno-canto.org/383778/download,Parus,383778,0:48
France,Great Tit,.mp3,https://xeno-canto.org/381182/download,Parus,381182,0:55
France,Great Tit,.mp3,https://xeno-canto.org/380961/download,Parus,380961,0:41
France,Great Tit,.mp3,https://xeno-canto.org/371625/download,Parus,371625,0:27
France,Great Tit,.mp3,https://xeno-canto.org/356409/download,Parus,356409,1:12
France,Great Tit,.mp3,https://xeno-canto.org/356406/download,Parus,356406,0:54
France,Great Tit,.mp3,https://xeno-canto.org/348069/download,Parus,348069,0:06
France,Great Tit,.mp3,https://xeno-canto.org/340120/download,Parus,340120,0:15
France,Great Tit,.mp3,https://xeno-canto.org/313114/download,Parus,313114,0:17
France,Great Tit,.mp3,https://xeno-canto.org/310562/download,Parus,310562,0:07
France,Great Tit,.mp3,https://xeno-canto.org/304752/download,Parus,304752,0:54
France,Great Tit,.mp3,https://xeno-canto.org/304747/download,Parus,304747,0:48
France,Great Tit,.mp3,https://xeno-canto.org/304746/download,Parus,304746,2:11
France,Great Tit,.mp3,https://xeno-canto.org/304745/download,Parus,304745,0:58
France,Great Tit,.mp3,https://xeno-canto.org/303440/download,Parus,303440,1:10
France,Great Tit,.mp3,https://xeno-canto.org/303437/download,Parus,303437,0:25
France,Great Tit,.mp3,https://xeno-canto.org/303436/download,Parus,303436,1:14
France,Great Tit,.mp3,https://xeno-canto.org/303422/download,Parus,303422,1:09
France,Great Tit,.mp3,https://xeno-canto.org/303416/download,Parus,303416,0:39
France,Great Tit,.mp3,https://xeno-canto.org/303404/download,Parus,303404,0:48
France,Great Tit,.mp3,https://xeno-canto.org/303403/download,Parus,303403,1:05
France,Great Tit,.mp3,https://xeno-canto.org/298731/download,Parus,298731,0:09
France,Great Tit,.mp3,https://xeno-canto.org/298726/download,Parus,298726,0:56
France,Great Tit,.mp3,https://xeno-canto.org/279662/download,Parus,279662,0:44
France,Great Tit,.mp3,https://xeno-canto.org/246759/download,Parus,246759,1:26
France,Great Tit,.mp3,https://xeno-canto.org/241436/download,Parus,241436,0:18
France,Great Tit,.mp3,https://xeno-canto.org/239720/download,Parus,239720,0:52
France,Great Tit,.mp3,https://xeno-canto.org/236602/download,Parus,236602,0:22
France,Great Tit,.mp3,https://xeno-canto.org/236601/download,Parus,236601,0:44
France,Great Tit,.mp3,https://xeno-canto.org/236600/download,Parus,236600,0:49
France,Great Tit,.mp3,https://xeno-canto.org/235214/download,Parus,235214,1:22
France,Great Tit,.mp3,https://xeno-canto.org/235132/download,Parus,235132,0:47
France,Great Tit,.mp3,https://xeno-canto.org/235079/download,Parus,235079,0:20
France,Great Tit,.mp3,https://xeno-canto.org/208079/download,Parus,208079,0:45
France,Great Tit,.mp3,https://xeno-canto.org/208078/download,Parus,208078,0:17
France,Great Tit,.mp3,https://xeno-canto.org/170654/download,Parus,170654,0:22
France,Great Tit,.mp3,https://xeno-canto.org/161542/download,Parus,161542,0:19
France,Great Tit,.mp3,https://xeno-canto.org/156977/download,Parus,156977,1:00
France,Great Tit,.mp3,https://xeno-canto.org/156084/download,Parus,156084,0:22
France,Great Tit,.mp3,https://xeno-canto.org/153826/download,Parus,153826,0:18
France,Great Tit,.mp3,https://xeno-canto.org/153825/download,Parus,153825,0:32
France,Great Tit,.mp3,https://xeno-canto.org/153823/download,Parus,153823,0:34
France,Great Tit,.mp3,https://xeno-canto.org/144251/download,Parus,144251,0:14
France,Great Tit,.mp3,https://xeno-canto.org/143092/download,Parus,143092,0:49
France,Great Tit,.mp3,https://xeno-canto.org/143091/download,Parus,143091,0:49
France,Great Tit,.mp3,https://xeno-canto.org/143090/download,Parus,143090,0:27
France,Great Tit,.mp3,https://xeno-canto.org/143089/download,Parus,143089,0:34
France,Great Tit,.mp3,https://xeno-canto.org/138382/download,Parus,138382,0:27
France,Great Tit,.mp3,https://xeno-canto.org/138180/download,Parus,138180,0:27
France,Great Tit,.mp3,https://xeno-canto.org/135371/download,Parus,135371,0:35
France,Great Tit,.mp3,https://xeno-canto.org/133965/download,Parus,133965,0:49
France,Great Tit,.mp3,https://xeno-canto.org/132001/download,Parus,132001,0:36
France,Great Tit,.mp3,https://xeno-canto.org/128957/download,Parus,128957,0:36
France,Great Tit,.mp3,https://xeno-canto.org/127177/download,Parus,127177,0:38
France,Great Tit,.mp3,https://xeno-canto.org/101540/download,Parus,101540,0:46
France,Great Tit,.mp3,https://xeno-canto.org/89967/download,Parus,89967,0:51
France,Great Tit,.mp3,https://xeno-canto.org/78968/download,Parus,78968,0:42
France,Great Tit,.mp3,https://xeno-canto.org/78967/download,Parus,78967,0:36
France,Great Tit,.mp3,https://xeno-canto.org/78964/download,Parus,78964,0:42
France,Great Tit,.mp3,https://xeno-canto.org/78963/download,Parus,78963,0:16
France,Great Tit,.mp3,https://xeno-canto.org/78962/download,Parus,78962,0:35
France,Great Tit,.mp3,https://xeno-canto.org/78162/download,Parus,78162,0:58
France,Great Tit,.mp3,https://xeno-canto.org/56233/download,Parus,56233,0:13
France,Great Tit,.mp3,https://xeno-canto.org/55174/download,Parus,55174,0:30
France,Great Tit,.mp3,https://xeno-canto.org/53725/download,Parus,53725,0:18
France,Great Tit,.wav,https://xeno-canto.org/794467/download,Parus,794467,0:15
France,Great Tit,.mp3,https://xeno-canto.org/793976/download,Parus,793976,1:37
France,Great Tit,.mp3,https://xeno-canto.org/793973/download,Parus,793973,2:04
France,Great Tit,.mp3,https://xeno-canto.org/793552/download,Parus,793552,1:03
France,Great Tit,.mp3,https://xeno-canto.org/790993/download,Parus,790993,4:49
France,Great Tit,.mp3,https://xeno-canto.org/790978/download,Parus,790978,1:33
France,Great Tit,.mp3,https://xeno-canto.org/790460/download,Parus,790460,0:53
France,Great Tit,.mp3,https://xeno-canto.org/790335/download,Parus,790335,0:35
France,Great Tit,.mp3,https://xeno-canto.org/788242/download,Parus,788242,3:11
France,Great Tit,.mp3,https://xeno-canto.org/787365/download,Parus,787365,2:48
France,Great Tit,.mp3,https://xeno-canto.org/787358/download,Parus,787358,1:45
France,Great Tit,.mp3,https://xeno-canto.org/787230/download,Parus,787230,0:31
France,Great Tit,.mp3,https://xeno-canto.org/787101/download,Parus,787101,0:35
France,Great Tit,.mp3,https://xeno-canto.org/786465/download,Parus,786465,2:09
France,Great Tit,.mp3,https://xeno-canto.org/786167/download,Parus,786167,0:23
France,Great Tit,.mp3,https://xeno-canto.org/784262/download,Parus,784262,0:48
France,Great Tit,.mp3,https://xeno-canto.org/784260/download,Parus,784260,0:43
France,Great Tit,.mp3,https://xeno-canto.org/784258/download,Parus,784258,0:34
France,Great Tit,.mp3,https://xeno-canto.org/784257/download,Parus,784257,1:01
France,Great Tit,.mp3,https://xeno-canto.org/784256/download,Parus,784256,0:32
France,Great Tit,.mp3,https://xeno-canto.org/784255/download,Parus,784255,1:03
France,Great Tit,.mp3,https://xeno-canto.org/784247/download,Parus,784247,0:29
France,Great Tit,.mp3,https://xeno-canto.org/784033/download,Parus,784033,0:52
France,Great Tit,.mp3,https://xeno-canto.org/784030/download,Parus,784030,0:29
France,Great Tit,.mp3,https://xeno-canto.org/784029/download,Parus,784029,0:53
France,Great Tit,.mp3,https://xeno-canto.org/782861/download,Parus,782861,0:34
France,Great Tit,.mp3,https://xeno-canto.org/782729/download,Parus,782729,1:01
France,Great Tit,.mp3,https://xeno-canto.org/779832/download,Parus,779832,1:05
France,Great Tit,.mp3,https://xeno-canto.org/779830/download,Parus,779830,2:03
France,Great Tit,.mp3,https://xeno-canto.org/778422/download,Parus,778422,0:12
France,Great Tit,.mp3,https://xeno-canto.org/778419/download,Parus,778419,2:58
France,Great Tit,.mp3,https://xeno-canto.org/778418/download,Parus,778418,4:58
France,Great Tit,.mp3,https://xeno-canto.org/778416/download,Parus,778416,0:59
France,Great Tit,.mp3,https://xeno-canto.org/777244/download,Parus,777244,0:33
France,Great Tit,.mp3,https://xeno-canto.org/777179/download,Parus,777179,3:31
France,Great Tit,.mp3,https://xeno-canto.org/776561/download,Parus,776561,4:39
France,Great Tit,.mp3,https://xeno-canto.org/775574/download,Parus,775574,0:10
France,Great Tit,.mp3,https://xeno-canto.org/775552/download,Parus,775552,1:19
France,Great Tit,.mp3,https://xeno-canto.org/775549/download,Parus,775549,1:23
France,Great Tit,.mp3,https://xeno-canto.org/775480/download,Parus,775480,0:34
France,Great Tit,.mp3,https://xeno-canto.org/775472/download,Parus,775472,1:15
France,Great Tit,.mp3,https://xeno-canto.org/775470/download,Parus,775470,0:20
France,Great Tit,.mp3,https://xeno-canto.org/759516/download,Parus,759516,0:27
France,Great Tit,.mp3,https://xeno-canto.org/738135/download,Parus,738135,0:11
France,Great Tit,.mp3,https://xeno-canto.org/726467/download,Parus,726467,0:19
France,Great Tit,.mp3,https://xeno-canto.org/714096/download,Parus,714096,2:22
France,Great Tit,.mp3,https://xeno-canto.org/712876/download,Parus,712876,2:30
France,Great Tit,.mp3,https://xeno-canto.org/712856/download,Parus,712856,0:59
France,Great Tit,.mp3,https://xeno-canto.org/712851/download,Parus,712851,0:37
France,Great Tit,.mp3,https://xeno-canto.org/712847/download,Parus,712847,3:05
France,Great Tit,.mp3,https://xeno-canto.org/712760/download,Parus,712760,3:33
France,Great Tit,.mp3,https://xeno-canto.org/712704/download,Parus,712704,2:23
France,Great Tit,.mp3,https://xeno-canto.org/712399/download,Parus,712399,2:06
France,Great Tit,.mp3,https://xeno-canto.org/710261/download,Parus,710261,0:17
France,Great Tit,.mp3,https://xeno-canto.org/709355/download,Parus,709355,0:11
France,Great Tit,.mp3,https://xeno-canto.org/704074/download,Parus,704074,0:20
France,Great Tit,.mp3,https://xeno-canto.org/703437/download,Parus,703437,2:23
France,Great Tit,.mp3,https://xeno-canto.org/701661/download,Parus,701661,2:04
France,Great Tit,.mp3,https://xeno-canto.org/701659/download,Parus,701659,0:27
France,Great Tit,.mp3,https://xeno-canto.org/701658/download,Parus,701658,1:21
France,Great Tit,.mp3,https://xeno-canto.org/700996/download,Parus,700996,0:29
France,Great Tit,.mp3,https://xeno-canto.org/700631/download,Parus,700631,1:52
France,Great Tit,.mp3,https://xeno-canto.org/699609/download,Parus,699609,0:54
France,Great Tit,.mp3,https://xeno-canto.org/699423/download,Parus,699423,0:43
France,Great Tit,.mp3,https://xeno-canto.org/698977/download,Parus,698977,0:12
France,Great Tit,.mp3,https://xeno-canto.org/698404/download,Parus,698404,1:25
France,Great Tit,.mp3,https://xeno-canto.org/697311/download,Parus,697311,0:17
France,Great Tit,.mp3,https://xeno-canto.org/697308/download,Parus,697308,0:15
France,Great Tit,.mp3,https://xeno-canto.org/695606/download,Parus,695606,0:24
France,Great Tit,.mp3,https://xeno-canto.org/689596/download,Parus,689596,0:33
France,Great Tit,.mp3,https://xeno-canto.org/677418/download,Parus,677418,0:30
France,Great Tit,.mp3,https://xeno-canto.org/667205/download,Parus,667205,2:22
France,Great Tit,.mp3,https://xeno-canto.org/665980/download,Parus,665980,0:38
France,Great Tit,.mp3,https://xeno-canto.org/661019/download,Parus,661019,0:47
France,Great Tit,.mp3,https://xeno-canto.org/657525/download,Parus,657525,1:06
France,Great Tit,.mp3,https://xeno-canto.org/657524/download,Parus,657524,0:39
France,Great Tit,.mp3,https://xeno-canto.org/648223/download,Parus,648223,0:04
France,Great Tit,.mp3,https://xeno-canto.org/647067/download,Parus,647067,0:50
France,Great Tit,.mp3,https://xeno-canto.org/646903/download,Parus,646903,0:05
France,Great Tit,.mp3,https://xeno-canto.org/644752/download,Parus,644752,0:51
France,Great Tit,.mp3,https://xeno-canto.org/644726/download,Parus,644726,1:07
France,Great Tit,.mp3,https://xeno-canto.org/643466/download,Parus,643466,0:11
France,Great Tit,.mp3,https://xeno-canto.org/642001/download,Parus,642001,0:53
France,Great Tit,.mp3,https://xeno-canto.org/641400/download,Parus,641400,0:31
France,Great Tit,.mp3,https://xeno-canto.org/637907/download,Parus,637907,1:01
France,Great Tit,.mp3,https://xeno-canto.org/637745/download,Parus,637745,0:25
France,Great Tit,.mp3,https://xeno-canto.org/636447/download,Parus,636447,1:00
France,Great Tit,.mp3,https://xeno-canto.org/636436/download,Parus,636436,2:09
France,Great Tit,.mp3,https://xeno-canto.org/634877/download,Parus,634877,1:29
France,Great Tit,.mp3,https://xeno-canto.org/632109/download,Parus,632109,0:50
France,Great Tit,.mp3,https://xeno-canto.org/629261/download,Parus,629261,0:45
France,Great Tit,.mp3,https://xeno-canto.org/628620/download,Parus,628620,0:34
France,Great Tit,.mp3,https://xeno-canto.org/627860/download,Parus,627860,0:35
France,Great Tit,.mp3,https://xeno-canto.org/627280/download,Parus,627280,0:30
France,Great Tit,.mp3,https://xeno-canto.org/627279/download,Parus,627279,0:35
France,Great Tit,.mp3,https://xeno-canto.org/627028/download,Parus,627028,1:08
France,Great Tit,.mp3,https://xeno-canto.org/627022/download,Parus,627022,0:50
France,Great Tit,.mp3,https://xeno-canto.org/627020/download,Parus,627020,1:18
France,Great Tit,.mp3,https://xeno-canto.org/626540/download,Parus,626540,2:54
France,Great Tit,.mp3,https://xeno-canto.org/626536/download,Parus,626536,0:44
France,Great Tit,.mp3,https://xeno-canto.org/625737/download,Parus,625737,0:42
France,Great Tit,.mp3,https://xeno-canto.org/625734/download,Parus,625734,0:54
France,Great Tit,.mp3,https://xeno-canto.org/625165/download,Parus,625165,0:24
France,Great Tit,.mp3,https://xeno-canto.org/623879/download,Parus,623879,0:11
France,Great Tit,.mp3,https://xeno-canto.org/623119/download,Parus,623119,1:49
France,Great Tit,.mp3,https://xeno-canto.org/623114/download,Parus,623114,0:41
France,Great Tit,.mp3,https://xeno-canto.org/621612/download,Parus,621612,0:30
France,Great Tit,.mp3,https://xeno-canto.org/621591/download,Parus,621591,0:20
France,Great Tit,.mp3,https://xeno-canto.org/620248/download,Parus,620248,0:26
France,Great Tit,.mp3,https://xeno-canto.org/620247/download,Parus,620247,1:29
France,Great Tit,.mp3,https://xeno-canto.org/619331/download,Parus,619331,0:01
France,Great Tit,.mp3,https://xeno-canto.org/614377/download,Parus,614377,0:28
